numt, numnodes, tilesize, volume, mhs, time
16, 3610, 6.90985e-07, 25.312501, 263.372924, 0.049482
16, 3429, 7.6588e-07, 25.312501, 263.725776, 0.044584
16, 3258, 8.48412e-07, 25.312501, 254.364696, 0.041730
16, 3095, 9.4016e-07, 25.312501, 265.482864, 0.036082
16, 2940, 1.04194e-06, 25.312501, 255.132401, 0.033879
16, 2793, 1.15455e-06, 25.312501, 255.881090, 0.030486
16, 2654, 1.2787e-06, 25.312501, 276.777995, 0.025449
16, 2521, 1.41723e-06, 25.312501, 261.637114, 0.024291
16, 2395, 1.57034e-06, 25.312501, 257.336261, 0.022290
16, 2275, 1.74045e-06, 25.312502, 189.005213, 0.027384
16, 2161, 1.92901e-06, 25.312502, 201.812724, 0.023140
16, 2053, 2.13741e-06, 25.312502, 260.189022, 0.016199
16, 1950, 2.36929e-06, 25.312502, 232.668108, 0.016343
16, 1853, 2.62398e-06, 25.312502, 226.127988, 0.015184
16, 1760, 2.90878e-06, 25.312503, 251.701398, 0.012307
16, 1672, 3.22322e-06, 25.312503, 208.501769, 0.013408
16, 1589, 3.56896e-06, 25.312503, 188.745667, 0.013377
16, 1509, 3.95767e-06, 25.312503, 250.345876, 0.009096
16, 1434, 4.38278e-06, 25.312504, 193.978208, 0.010601
16, 1362, 4.85877e-06, 25.312504, 209.938086, 0.008836
16, 1294, 5.38326e-06, 25.312505, 187.710180, 0.008920
16, 1229, 5.96823e-06, 25.312505, 246.309534, 0.006132
16, 1168, 6.60847e-06, 25.312506, 202.260318, 0.006745
16, 1109, 7.331e-06, 25.312506, 242.256115, 0.005077
16, 1054, 8.11682e-06, 25.312507, 180.504877, 0.006154
16, 1001, 9e-06, 25.312508, 209.513142, 0.004783
16, 951, 9.9723e-06, 25.312509, 238.684534, 0.003789
16, 903, 1.10619e-05, 25.312510, 235.776030, 0.003458
16, 858, 1.22541e-05, 25.312511, 234.022911, 0.003146
16, 815, 1.35829e-05, 25.312512, 103.200878, 0.006436
16, 774, 1.5062e-05, 25.312513, 234.049444, 0.002560
16, 736, 1.66597e-05, 25.312515, 226.172582, 0.002395
16, 699, 1.84728e-05, 25.312516, 222.618362, 0.002195
16, 664, 2.04746e-05, 25.312519, 217.490671, 0.002027
16, 631, 2.26757e-05, 25.312520, 220.475681, 0.001806
16, 599, 2.51675e-05, 25.312522, 142.475089, 0.002518
16, 569, 2.78963e-05, 25.312524, 211.243584, 0.001533
16, 541, 3.08642e-05, 25.312527, 204.586474, 0.001431
16, 514, 3.41986e-05, 25.312530, 207.638575, 0.001272
16, 488, 3.79476e-05, 25.312533, 52.636977, 0.004524
16, 463, 4.21656e-05, 25.312537, 184.998938, 0.001159
16, 440, 4.66996e-05, 25.312541, 103.680108, 0.001867
16, 418, 5.17572e-05, 25.312545, 172.969398, 0.001010
16, 397, 5.73921e-05, 25.312550, 26.595585, 0.005926
16, 377, 6.366e-05, 25.312556, 172.116516, 0.000826
16, 359, 7.02225e-05, 25.312561, 51.762099, 0.002490
16, 341, 7.78547e-05, 25.312568, 166.628215, 0.000698
16, 324, 8.62656e-05, 25.312576, 81.126447, 0.001294
16, 307, 9.61169e-05, 25.312584, 40.183246, 0.002345
16, 292, 0.000106281, 25.312593, 142.964214, 0.000596
16, 277, 0.000118147, 25.312603, 133.271846, 0.000576
16, 263, 0.000131111, 25.312615, 23.872535, 0.002897
16, 250, 0.000145159, 25.312627, 71.582453, 0.000873
16, 238, 0.000160231, 25.312640, 109.957177, 0.000515
16, 226, 0.000177778, 25.312656, 18.921438, 0.002699
16, 214, 0.000198373, 25.312674, 100.319605, 0.000457
16, 204, 0.000218399, 25.312691, 81.184210, 0.000513
16, 194, 0.000241617, 25.312711, 16.812361, 0.002239
16, 184, 0.000268745, 25.312735, 76.607164, 0.000442
16, 175, 0.000297265, 25.312760, 59.607805, 0.000514
16, 166, 0.000330579, 25.312789, 57.277788, 0.000481
16, 158, 0.000365126, 25.312820, 62.860078, 0.000397
16, 150, 0.000405387, 25.312855, 63.171371, 0.000356
16, 142, 0.000452694, 25.312896, 8.993836, 0.002242
16, 135, 0.000501225, 25.312939, 46.996359, 0.000388
16, 128, 0.000558001, 25.312988, 47.361088, 0.000346
16, 122, 0.000614712, 25.313038, 43.180954, 0.000345
16, 116, 0.000680529, 25.313095, 41.250640, 0.000326
16, 110, 0.000757512, 25.313163, 27.641095, 0.000438
16, 104, 0.000848336, 25.313242, 2.595335, 0.004167
16, 99, 0.00093711, 25.313320, 4.753786, 0.002062
16, 94, 0.00104058, 25.313410, 26.833246, 0.000329
16, 89, 0.00116219, 25.313517, 11.656123, 0.000680
16, 85, 0.00127551, 25.313616, 5.619572, 0.001286
16, 81, 0.00140625, 25.313730, 2.578674, 0.002544
16, 77, 0.00155817, 25.313863, 19.736229, 0.000300
16, 73, 0.00173611, 25.314019, 2.572963, 0.002071
16, 69, 0.00194637, 25.314203, 13.084056, 0.000364
16, 66, 0.00213018, 25.314364, 1.769562, 0.002462
16, 62, 0.0024187, 25.314616, 12.664358, 0.000304
16, 59, 0.00267539, 25.314840, 3.622653, 0.000961
16, 56, 0.00297521, 25.315103, 0.726757, 0.004315
16, 53, 0.0033284, 25.315411, 1.133468, 0.002478
16, 51, 0.0036, 25.315649, 8.673238, 0.000300
16, 48, 0.00407424, 25.316064, 1.162374, 0.001982
16, 46, 0.00444444, 25.316388, 0.564366, 0.003749
16, 43, 0.00510204, 25.316962, 0.371317, 0.004980
16, 41, 0.005625, 25.317420, 0.372059, 0.004518
16, 39, 0.00623269, 25.317950, 5.412272, 0.000281
16, 37, 0.00694444, 25.318572, 0.275409, 0.004971
16, 35, 0.00778547, 25.319308, 1.598309, 0.000766
16, 33, 0.00878906, 25.320185, 0.226826, 0.004801
16, 32, 0.00936524, 25.320687, 0.660826, 0.001550
16, 30, 0.0107015, 25.321854, 0.187515, 0.004800
16, 29, 0.0114796, 25.322534, 0.555137, 0.001515
16, 27, 0.0133136, 25.324136, 0.151796, 0.004803
16, 26, 0.0144, 25.325084, 0.807398, 0.000837
16, 24, 0.0170132, 25.327365, 0.118634, 0.004855
16, 23, 0.018595, 25.328745, 0.725728, 0.000729
16, 22, 0.0204082, 25.330326, 0.201132, 0.002406
16, 21, 0.0225, 25.332149, 1.590530, 0.000277
16, 20, 0.0249307, 25.334267, 1.320311, 0.000303
16, 19, 0.0277778, 25.336746, 1.403839, 0.000257
16, 18, 0.0311419, 25.339676, 1.226191, 0.000264
16, 17, 0.0351562, 25.343167, 0.113859, 0.002538
16, 16, 0.04, 25.347379, 0.924815, 0.000277
16, 15, 0.0459184, 25.352517, 0.058672, 0.003835
16, 14, 0.0532544, 25.358882, 0.076795, 0.002552
8, 32768, 8.38241e-09, 25.312500, 192.507278, 5.577669
8, 31129, 9.28838e-09, 25.312500, 191.536950, 5.059152
8, 29573, 1.02916e-08, 25.312500, 192.410672, 4.545290
8, 28094, 1.14037e-08, 25.312500, 184.264131, 4.283378
8, 26689, 1.2636e-08, 25.312500, 192.578641, 3.698763
8, 25355, 1.40007e-08, 25.312500, 191.743846, 3.352786
8, 24087, 1.55136e-08, 25.312500, 192.654053, 3.011531
8, 22883, 1.71892e-08, 25.312500, 192.703656, 2.717290
8, 21738, 1.90477e-08, 25.312500, 191.746916, 2.464398
8, 20652, 2.11038e-08, 25.312500, 191.192227, 2.230766
8, 19619, 2.33848e-08, 25.312500, 192.105770, 2.003611
8, 18638, 2.59114e-08, 25.312500, 192.429428, 1.805207
8, 17706, 2.87112e-08, 25.312500, 192.784638, 1.626180
8, 16821, 3.1812e-08, 25.312500, 192.007301, 1.473621
8, 15980, 3.52487e-08, 25.312500, 192.768413, 1.324700
8, 15181, 3.9057e-08, 25.312500, 192.846755, 1.195056
8, 14422, 4.32765e-08, 25.312500, 192.554785, 1.080181
8, 13700, 4.79584e-08, 25.312500, 188.671361, 0.994799
8, 13015, 5.31399e-08, 25.312500, 192.441432, 0.880217
8, 12365, 5.88741e-08, 25.312500, 188.894194, 0.809412
8, 11746, 6.52434e-08, 25.312500, 192.598283, 0.716354
8, 11159, 7.22886e-08, 25.312500, 192.083814, 0.648276
8, 10601, 8.00997e-08, 25.312500, 192.329920, 0.584315
8, 10071, 8.87531e-08, 25.312500, 190.409779, 0.532667
8, 9567, 9.83517e-08, 25.312500, 176.141167, 0.519626
8, 9089, 1.0897e-07, 25.312500, 192.105609, 0.430023
8, 8635, 1.20731e-07, 25.312500, 192.665867, 0.387008
8, 8203, 1.33784e-07, 25.312500, 183.990852, 0.365720
8, 7793, 1.48233e-07, 25.312500, 182.047505, 0.333599
8, 7403, 1.64265e-07, 25.312500, 180.263920, 0.304023
8, 7033, 1.82006e-07, 25.312500, 192.348453, 0.257154
8, 6681, 2.01692e-07, 25.312500, 192.359121, 0.232044
8, 6347, 2.23482e-07, 25.312500, 192.820906, 0.208921
8, 6030, 2.47601e-07, 25.312500, 177.882533, 0.204410
8, 5728, 2.74403e-07, 25.312500, 171.462818, 0.191353
8, 5442, 3.04008e-07, 25.312500, 162.909488, 0.181790
8, 5170, 3.36844e-07, 25.312500, 136.517188, 0.195791
8, 4911, 3.73319e-07, 25.312500, 192.745200, 0.125129
8, 4666, 4.13561e-07, 25.312500, 191.727334, 0.113555
8, 4432, 4.58394e-07, 25.312500, 164.169712, 0.119648
8, 4211, 5.07783e-07, 25.312500, 192.643095, 0.092049
8, 4000, 5.62781e-07, 25.312500, 161.035946, 0.099357
8, 3800, 6.23597e-07, 25.312501, 191.593186, 0.075368
8, 3610, 6.90985e-07, 25.312501, 191.581938, 0.068024
8, 3429, 7.6588e-07, 25.312501, 191.367653, 0.061442
8, 3258, 8.48412e-07, 25.312501, 192.227618, 0.055219
8, 3095, 9.4016e-07, 25.312501, 192.380611, 0.049792
8, 2940, 1.04194e-06, 25.312501, 134.740637, 0.064150
8, 2793, 1.15455e-06, 25.312501, 191.360743, 0.040765
8, 2654, 1.2787e-06, 25.312501, 192.106316, 0.036666
8, 2521, 1.41723e-06, 25.312501, 128.904245, 0.049304
8, 2395, 1.57034e-06, 25.312501, 191.692742, 0.029923
8, 2275, 1.74045e-06, 25.312502, 132.135897, 0.039169
8, 2161, 1.92901e-06, 25.312502, 191.548845, 0.024380
8, 2053, 2.13741e-06, 25.312502, 132.043203, 0.031920
8, 1950, 2.36929e-06, 25.312502, 191.390503, 0.019868
8, 1853, 2.62398e-06, 25.312502, 131.781079, 0.026055
8, 1760, 2.90878e-06, 25.312503, 131.668564, 0.023526
8, 1672, 3.22322e-06, 25.312503, 131.667110, 0.021232
8, 1589, 3.56896e-06, 25.312503, 188.271799, 0.013411
8, 1509, 3.95767e-06, 25.312503, 131.207230, 0.017355
8, 1434, 4.38278e-06, 25.312504, 130.870134, 0.015713
8, 1362, 4.85877e-06, 25.312504, 131.077293, 0.014152
8, 1294, 5.38326e-06, 25.312505, 126.468482, 0.013240
8, 1229, 5.96823e-06, 25.312505, 188.992795, 0.007992
8, 1168, 6.60847e-06, 25.312506, 188.443617, 0.007239
8, 1109, 7.331e-06, 25.312506, 188.328823, 0.006530
8, 1054, 8.11682e-06, 25.312507, 130.051039, 0.008542
8, 1001, 9e-06, 25.312508, 129.216840, 0.007754
8, 951, 9.9723e-06, 25.312509, 129.524120, 0.006982
8, 903, 1.10619e-05, 25.312510, 186.066990, 0.004382
8, 858, 1.22541e-05, 25.312511, 184.574466, 0.003988
8, 815, 1.35829e-05, 25.312512, 183.595089, 0.003618
8, 774, 1.5062e-05, 25.312513, 127.671164, 0.004692
8, 736, 1.66597e-05, 25.312515, 126.947672, 0.004267
8, 699, 1.84728e-05, 25.312516, 181.106609, 0.002698
8, 664, 2.04746e-05, 25.312519, 121.749441, 0.003621
8, 631, 2.26757e-05, 25.312520, 177.970526, 0.002237
8, 599, 2.51675e-05, 25.312522, 125.373315, 0.002862
8, 569, 2.78963e-05, 25.312524, 176.161758, 0.001838
8, 541, 3.08642e-05, 25.312527, 174.755479, 0.001675
8, 514, 3.41986e-05, 25.312530, 149.542677, 0.001767
8, 488, 3.79476e-05, 25.312533, 172.275123, 0.001382
8, 463, 4.21656e-05, 25.312537, 121.697333, 0.001761
8, 440, 4.66996e-05, 25.312541, 169.087547, 0.001145
8, 418, 5.17572e-05, 25.312545, 121.049711, 0.001443
8, 397, 5.73921e-05, 25.312550, 163.346547, 0.000965
8, 377, 6.366e-05, 25.312556, 132.733338, 0.001071
8, 359, 7.02225e-05, 25.312561, 155.422875, 0.000829
8, 341, 7.78547e-05, 25.312568, 149.964921, 0.000775
8, 324, 8.62656e-05, 25.312576, 111.594681, 0.000941
8, 307, 9.61169e-05, 25.312584, 145.569092, 0.000647
8, 292, 0.000106281, 25.312593, 140.788650, 0.000606
8, 277, 0.000118147, 25.312603, 104.677036, 0.000733
8, 263, 0.000131111, 25.312615, 104.057191, 0.000665
8, 250, 0.000145159, 25.312627, 98.049059, 0.000637
8, 238, 0.000160231, 25.312640, 124.576363, 0.000455
8, 226, 0.000177778, 25.312656, 88.439615, 0.000578
8, 214, 0.000198373, 25.312674, 98.028345, 0.000467
8, 204, 0.000218399, 25.312691, 111.739104, 0.000372
8, 194, 0.000241617, 25.312711, 98.787079, 0.000381
8, 184, 0.000268745, 25.312735, 78.747154, 0.000430
8, 175, 0.000297265, 25.312760, 81.749506, 0.000375
8, 166, 0.000330579, 25.312789, 67.203527, 0.000410
8, 158, 0.000365126, 25.312820, 66.267251, 0.000377
8, 150, 0.000405387, 25.312855, 72.519588, 0.000310
8, 142, 0.000452694, 25.312896, 65.682065, 0.000307
8, 135, 0.000501225, 25.312939, 39.957466, 0.000456
8, 128, 0.000558001, 25.312988, 53.829928, 0.000304
8, 122, 0.000614712, 25.313038, 63.646277, 0.000234
8, 116, 0.000680529, 25.313095, 48.901924, 0.000275
8, 110, 0.000757512, 25.313163, 56.422883, 0.000214
8, 104, 0.000848336, 25.313242, 50.619168, 0.000214
8, 99, 0.00093711, 25.313320, 40.332503, 0.000243
8, 94, 0.00104058, 25.313410, 44.245483, 0.000200
8, 89, 0.00116219, 25.313517, 34.851745, 0.000227
8, 85, 0.00127551, 25.313616, 37.880178, 0.000191
8, 81, 0.00140625, 25.313730, 31.668268, 0.000207
8, 77, 0.00155817, 25.313863, 17.061870, 0.000348
8, 73, 0.00173611, 25.314019, 26.671405, 0.000200
8, 69, 0.00194637, 25.314203, 25.147898, 0.000189
8, 66, 0.00213018, 25.314364, 4.444399, 0.000980
8, 62, 0.0024187, 25.314616, 22.555773, 0.000170
8, 59, 0.00267539, 25.314840, 20.569396, 0.000169
8, 56, 0.00297521, 25.315103, 17.431035, 0.000180
8, 53, 0.0033284, 25.315411, 16.395069, 0.000171
8, 51, 0.0036, 25.315649, 16.408335, 0.000159
8, 48, 0.00407424, 25.316064, 2.846613, 0.000809
8, 46, 0.00444444, 25.316388, 13.623399, 0.000155
8, 43, 0.00510204, 25.316962, 11.076831, 0.000167
8, 41, 0.005625, 25.317420, 10.470324, 0.000161
8, 39, 0.00623269, 25.317950, 10.108663, 0.000150
8, 37, 0.00694444, 25.318572, 7.235882, 0.000189
8, 35, 0.00778547, 25.319308, 6.659165, 0.000184
8, 33, 0.00878906, 25.320185, 4.794801, 0.000227
8, 32, 0.00936524, 25.320687, 5.885632, 0.000174
8, 30, 0.0107015, 25.321854, 5.554047, 0.000162
8, 29, 0.0114796, 25.322534, 0.424703, 0.001980
8, 27, 0.0133136, 25.324136, 4.713139, 0.000155
8, 26, 0.0144, 25.325084, 3.805813, 0.000178
8, 24, 0.0170132, 25.327365, 3.730497, 0.000154
8, 23, 0.018595, 25.328745, 3.353025, 0.000158
8, 22, 0.0204082, 25.330326, 3.253104, 0.000149
8, 21, 0.0225, 25.332149, 3.140466, 0.000140
8, 20, 0.0249307, 25.334267, 2.528781, 0.000158
8, 19, 0.0277778, 25.336746, 2.240705, 0.000161
8, 18, 0.0311419, 25.339676, 2.102149, 0.000154
8, 17, 0.0351562, 25.343167, 1.821850, 0.000159
8, 16, 0.04, 25.347379, 1.584021, 0.000162
8, 15, 0.0459184, 25.352517, 1.515948, 0.000148
8, 14, 0.0532544, 25.358882, 1.156677, 0.000169
4, 32768, 8.38241e-09, 25.312500, 96.263893, 11.154149
4, 31129, 9.28838e-09, 25.312500, 96.488494, 10.042800
4, 29573, 1.02916e-08, 25.312500, 96.355253, 9.076436
4, 28094, 1.14037e-08, 25.312500, 96.467660, 8.181735
4, 26689, 1.2636e-08, 25.312500, 96.151802, 7.408106
4, 25355, 1.40007e-08, 25.312500, 96.430561, 6.666725
4, 24087, 1.55136e-08, 25.312500, 96.425931, 6.016883
4, 22883, 1.71892e-08, 25.312500, 96.252301, 5.440199
4, 21738, 1.90477e-08, 25.312500, 96.590964, 4.892183
4, 20652, 2.11038e-08, 25.312500, 96.108903, 4.437727
4, 19619, 2.33848e-08, 25.312500, 95.881686, 4.014376
4, 18638, 2.59114e-08, 25.312500, 96.531908, 3.598552
4, 17706, 2.87112e-08, 25.312500, 96.320532, 3.254783
4, 16821, 3.1812e-08, 25.312500, 95.900307, 2.950419
4, 15980, 3.52487e-08, 25.312500, 96.499265, 2.646242
4, 15181, 3.9057e-08, 25.312500, 96.255883, 2.394272
4, 14422, 4.32765e-08, 25.312500, 95.766797, 2.171881
4, 13700, 4.79584e-08, 25.312500, 96.305658, 1.948899
4, 13015, 5.31399e-08, 25.312500, 95.242263, 1.778520
4, 12365, 5.88741e-08, 25.312500, 96.341645, 1.586990
4, 11746, 6.52434e-08, 25.312500, 96.460517, 1.430311
4, 11159, 7.22886e-08, 25.312500, 96.267884, 1.293508
4, 10601, 8.00997e-08, 25.312500, 96.341814, 1.166484
4, 10071, 8.87531e-08, 25.312500, 96.139739, 1.054975
4, 9567, 9.83517e-08, 25.312500, 96.130572, 0.952116
4, 9089, 1.0897e-07, 25.312500, 96.486410, 0.856182
4, 8635, 1.20731e-07, 25.312500, 96.483481, 0.772808
4, 8203, 1.33784e-07, 25.312500, 96.262674, 0.699017
4, 7793, 1.48233e-07, 25.312500, 95.932990, 0.633055
4, 7403, 1.64265e-07, 25.312500, 95.131365, 0.576092
4, 7033, 1.82006e-07, 25.312500, 96.332853, 0.513460
4, 6681, 2.01692e-07, 25.312500, 96.302061, 0.463497
4, 6347, 2.23482e-07, 25.312500, 96.493086, 0.417485
4, 6030, 2.47601e-07, 25.312500, 96.494395, 0.376819
4, 5728, 2.74403e-07, 25.312500, 96.457824, 0.340148
4, 5442, 3.04008e-07, 25.312500, 96.374032, 0.307296
4, 5170, 3.36844e-07, 25.312500, 91.281325, 0.292819
4, 4911, 3.73319e-07, 25.312500, 96.399024, 0.250188
4, 4666, 4.13561e-07, 25.312500, 96.366750, 0.225924
4, 4432, 4.58394e-07, 25.312500, 96.480473, 0.203592
4, 4211, 5.07783e-07, 25.312500, 96.200676, 0.184328
4, 4000, 5.62781e-07, 25.312500, 96.338662, 0.166081
4, 3800, 6.23597e-07, 25.312501, 96.529797, 0.149591
4, 3610, 6.90985e-07, 25.312501, 96.489851, 0.135062
4, 3429, 7.6588e-07, 25.312501, 96.067516, 0.122394
4, 3258, 8.48412e-07, 25.312501, 96.381964, 0.110130
4, 3095, 9.4016e-07, 25.312501, 96.433274, 0.099333
4, 2940, 1.04194e-06, 25.312501, 95.868077, 0.090161
4, 2793, 1.15455e-06, 25.312501, 96.410300, 0.080913
4, 2654, 1.2787e-06, 25.312501, 96.425205, 0.073048
4, 2521, 1.41723e-06, 25.312501, 93.769724, 0.067777
4, 2395, 1.57034e-06, 25.312501, 96.370823, 0.059520
4, 2275, 1.74045e-06, 25.312502, 96.349499, 0.053717
4, 2161, 1.92901e-06, 25.312502, 96.110554, 0.048589
4, 2053, 2.13741e-06, 25.312502, 96.233947, 0.043798
4, 1950, 2.36929e-06, 25.312502, 96.257133, 0.039504
4, 1853, 2.62398e-06, 25.312502, 96.281167, 0.035662
4, 1760, 2.90878e-06, 25.312503, 96.142929, 0.032219
4, 1672, 3.22322e-06, 25.312503, 96.190129, 0.029063
4, 1589, 3.56896e-06, 25.312503, 94.291929, 0.026778
4, 1509, 3.95767e-06, 25.312503, 96.123803, 0.023689
4, 1434, 4.38278e-06, 25.312504, 95.978040, 0.021425
4, 1362, 4.85877e-06, 25.312504, 95.937785, 0.019336
4, 1294, 5.38326e-06, 25.312505, 95.900304, 0.017460
4, 1229, 5.96823e-06, 25.312505, 95.816308, 0.015764
4, 1168, 6.60847e-06, 25.312506, 95.785155, 0.014243
4, 1109, 7.331e-06, 25.312506, 95.648624, 0.012858
4, 1054, 8.11682e-06, 25.312507, 95.509280, 0.011631
4, 1001, 9e-06, 25.312508, 95.253219, 0.010519
4, 951, 9.9723e-06, 25.312509, 95.118784, 0.009508
4, 903, 1.10619e-05, 25.312510, 95.381500, 0.008549
4, 858, 1.22541e-05, 25.312511, 95.057578, 0.007744
4, 815, 1.35829e-05, 25.312512, 94.906098, 0.006999
4, 774, 1.5062e-05, 25.312513, 94.951819, 0.006309
4, 736, 1.66597e-05, 25.312515, 79.497377, 0.006814
4, 699, 1.84728e-05, 25.312516, 94.606089, 0.005165
4, 664, 2.04746e-05, 25.312519, 94.582370, 0.004662
4, 631, 2.26757e-05, 25.312520, 94.088170, 0.004232
4, 599, 2.51675e-05, 25.312522, 93.966936, 0.003818
4, 569, 2.78963e-05, 25.312524, 93.604791, 0.003459
4, 541, 3.08642e-05, 25.312527, 93.393162, 0.003134
4, 514, 3.41986e-05, 25.312530, 92.719155, 0.002849
4, 488, 3.79476e-05, 25.312533, 92.156961, 0.002584
4, 463, 4.21656e-05, 25.312537, 92.388962, 0.002320
4, 440, 4.66996e-05, 25.312541, 92.294285, 0.002098
4, 418, 5.17572e-05, 25.312545, 92.270222, 0.001894
4, 397, 5.73921e-05, 25.312550, 91.403992, 0.001724
4, 377, 6.366e-05, 25.312556, 90.604087, 0.001569
4, 359, 7.02225e-05, 25.312561, 89.793584, 0.001435
4, 341, 7.78547e-05, 25.312568, 72.956141, 0.001594
4, 324, 8.62656e-05, 25.312576, 88.533997, 0.001186
4, 307, 9.61169e-05, 25.312584, 87.015971, 0.001083
4, 292, 0.000106281, 25.312593, 86.300643, 0.000988
